timestamp,message
2021-11-04 08:39:07.951,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:39:09.209,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:39:09.606,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:11.210,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:14.201,TRIAL_END
2021-11-04 08:39:15.423,TRIALID 170
2021-11-04 08:39:16.924,!V TRIAL_VAR transitions variable
2021-11-04 08:39:17.425,!V TRIAL_VAR stake 5
2021-11-04 08:39:18.342,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:39:19.431,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:39:19.855,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:21.432,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:24.423,TRIAL_END
2021-11-04 08:39:25.847,TRIALID 171
2021-11-04 08:39:27.348,!V TRIAL_VAR transitions variable
2021-11-04 08:39:27.849,!V TRIAL_VAR stake 1
2021-11-04 08:39:28.726,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:39:29.855,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:39:30.094,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:31.857,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:34.847,TRIAL_END
2021-11-04 08:39:36.270,TRIALID 172
2021-11-04 08:39:37.771,!V TRIAL_VAR transitions variable
2021-11-04 08:39:38.271,!V TRIAL_VAR stake 1
2021-11-04 08:39:39.118,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:39:40.277,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:39:40.296,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:42.280,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:45.270,TRIAL_END
2021-11-04 08:39:46.290,TRIALID 173
2021-11-04 08:39:47.791,!V TRIAL_VAR transitions variable
2021-11-04 08:39:48.291,!V TRIAL_VAR stake 5
2021-11-04 08:39:49.086,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:39:50.295,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:39:50.389,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:39:52.296,!E TRIAL_EVENT_VAR reward
2021-11-04 08:39:55.290,TRIAL_END
2021-11-04 08:39:56.712,TRIALID 174
2021-11-04 08:39:58.213,!V TRIAL_VAR transitions variable
2021-11-04 08:39:58.714,!V TRIAL_VAR stake 5
2021-11-04 08:39:59.542,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:00.720,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:00.925,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:02.721,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:05.712,TRIAL_END
2021-11-04 08:40:07.135,TRIALID 175
2021-11-04 08:40:08.637,!V TRIAL_VAR transitions variable
2021-11-04 08:40:09.138,!V TRIAL_VAR stake 1
2021-11-04 08:40:09.989,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:11.142,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:11.285,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:13.142,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:16.135,TRIAL_END
2021-11-04 08:40:17.558,TRIALID 176
2021-11-04 08:40:19.059,!V TRIAL_VAR transitions variable
2021-11-04 08:40:19.560,!V TRIAL_VAR stake 5
2021-11-04 08:40:20.493,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:21.565,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:21.821,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:23.566,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:26.558,TRIAL_END
2021-11-04 08:40:28.383,TRIALID 177
2021-11-04 08:40:29.885,!V TRIAL_VAR transitions variable
2021-11-04 08:40:30.386,!V TRIAL_VAR stake 1
2021-11-04 08:40:31.198,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:32.390,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:32.829,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:34.392,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:37.383,TRIAL_END
2021-11-04 08:40:39.007,TRIALID 178
2021-11-04 08:40:40.508,!V TRIAL_VAR transitions variable
2021-11-04 08:40:41.009,!V TRIAL_VAR stake 5
2021-11-04 08:40:41.837,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:43.015,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:43.373,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:45.016,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:48.007,TRIAL_END
2021-11-04 08:40:49.029,TRIALID 179
2021-11-04 08:40:50.532,!V TRIAL_VAR transitions variable
2021-11-04 08:40:51.033,!V TRIAL_VAR stake 5
2021-11-04 08:40:51.990,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:40:53.039,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:40:53.413,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:40:55.042,!E TRIAL_EVENT_VAR reward
2021-11-04 08:40:58.029,TRIAL_END
2021-11-04 08:40:59.055,TRIALID 180
2021-11-04 08:41:00.556,!V TRIAL_VAR transitions variable
2021-11-04 08:41:01.058,!V TRIAL_VAR stake 5
2021-11-04 08:41:02.231,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:03.064,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:03.477,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:05.065,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:08.055,TRIAL_END
2021-11-04 08:41:09.480,TRIALID 181
2021-11-04 08:41:10.981,!V TRIAL_VAR transitions variable
2021-11-04 08:41:11.482,!V TRIAL_VAR stake 1
2021-11-04 08:41:12.581,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:13.487,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:13.853,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:15.490,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:18.480,TRIAL_END
2021-11-04 08:41:18.897,TRIALID 182
2021-11-04 08:41:20.398,!V TRIAL_VAR transitions variable
2021-11-04 08:41:20.900,!V TRIAL_VAR stake 1
2021-11-04 08:41:21.909,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:22.905,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:23.094,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:24.905,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:27.897,TRIAL_END
2021-11-04 08:41:29.117,TRIALID 183
2021-11-04 08:41:30.618,!V TRIAL_VAR transitions variable
2021-11-04 08:41:31.119,!V TRIAL_VAR stake 1
2021-11-04 08:41:32.317,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:33.124,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:33.543,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:35.126,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:38.117,TRIAL_END
2021-11-04 08:41:38.936,TRIALID 184
2021-11-04 08:41:40.437,!V TRIAL_VAR transitions variable
2021-11-04 08:41:40.938,!V TRIAL_VAR stake 1
2021-11-04 08:41:41.558,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:42.944,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:43.622,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:44.946,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:47.936,TRIAL_END
2021-11-04 08:41:48.757,TRIALID 185
2021-11-04 08:41:50.259,!V TRIAL_VAR transitions variable
2021-11-04 08:41:50.761,!V TRIAL_VAR stake 1
2021-11-04 08:41:52.086,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:41:52.767,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:41:53.269,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:41:54.768,!E TRIAL_EVENT_VAR reward
2021-11-04 08:41:57.757,TRIAL_END
2021-11-04 08:41:58.781,TRIALID 186
2021-11-04 08:42:00.282,!V TRIAL_VAR transitions variable
2021-11-04 08:42:00.783,!V TRIAL_VAR stake 1
2021-11-04 08:42:01.590,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:02.791,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:02.957,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:04.792,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:07.781,TRIAL_END
2021-11-04 08:42:09.006,TRIALID 187
2021-11-04 08:42:10.507,!V TRIAL_VAR transitions variable
2021-11-04 08:42:11.008,!V TRIAL_VAR stake 1
2021-11-04 08:42:12.174,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:13.014,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:13.566,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:15.016,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:18.006,TRIAL_END
2021-11-04 08:42:18.625,TRIALID 188
2021-11-04 08:42:20.126,!V TRIAL_VAR transitions variable
2021-11-04 08:42:20.628,!V TRIAL_VAR stake 5
2021-11-04 08:42:21.301,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:22.636,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:22.637,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:24.637,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:27.625,TRIAL_END
2021-11-04 08:42:28.248,TRIALID 189
2021-11-04 08:42:29.749,!V TRIAL_VAR transitions variable
2021-11-04 08:42:30.250,!V TRIAL_VAR stake 1
2021-11-04 08:42:31.173,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:32.254,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:32.381,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:34.257,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:37.248,TRIAL_END
2021-11-04 08:42:38.468,TRIALID 190
2021-11-04 08:42:39.969,!V TRIAL_VAR transitions variable
2021-11-04 08:42:40.470,!V TRIAL_VAR stake 5
2021-11-04 08:42:41.733,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:42.474,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:42.933,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:44.477,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:47.468,TRIAL_END
2021-11-04 08:42:48.691,TRIALID 191
2021-11-04 08:42:50.192,!V TRIAL_VAR transitions variable
2021-11-04 08:42:50.693,!V TRIAL_VAR stake 5
2021-11-04 08:42:51.684,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:42:52.700,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:42:53.005,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:42:54.702,!E TRIAL_EVENT_VAR reward
2021-11-04 08:42:57.691,TRIAL_END
2021-11-04 08:42:58.715,TRIALID 192
2021-11-04 08:43:00.217,!V TRIAL_VAR transitions variable
2021-11-04 08:43:00.718,!V TRIAL_VAR stake 1
2021-11-04 08:43:01.452,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:02.723,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:02.876,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:04.725,!E TRIAL_EVENT_VAR reward
2021-11-04 08:43:07.715,TRIAL_END
2021-11-04 08:43:09.344,TRIALID 193
2021-11-04 08:43:10.845,!V TRIAL_VAR transitions variable
2021-11-04 08:43:11.345,!V TRIAL_VAR stake 5
2021-11-04 08:43:12.644,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:13.352,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:13.612,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:15.353,!E TRIAL_EVENT_VAR reward
2021-11-04 08:43:18.344,TRIAL_END
2021-11-04 08:43:19.771,TRIALID 194
2021-11-04 08:43:21.272,!V TRIAL_VAR transitions variable
2021-11-04 08:43:21.773,!V TRIAL_VAR stake 1
2021-11-04 08:43:22.518,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:23.783,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:24.052,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:25.786,!E TRIAL_EVENT_VAR reward
2021-11-04 08:43:28.771,TRIAL_END
2021-11-04 08:43:30.604,TRIALID 195
2021-11-04 08:43:32.106,!V TRIAL_VAR transitions variable
2021-11-04 08:43:32.606,!V TRIAL_VAR stake 5
2021-11-04 08:43:33.340,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:34.611,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:34.917,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:36.612,!E TRIAL_EVENT_VAR reward
2021-11-04 08:43:39.604,TRIAL_END
2021-11-04 08:43:41.427,TRIALID 196
2021-11-04 08:43:42.928,!V TRIAL_VAR transitions variable
2021-11-04 08:43:43.428,!V TRIAL_VAR stake 1
2021-11-04 08:43:44.140,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:45.433,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:45.804,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:47.434,!E TRIAL_EVENT_VAR reward
2021-11-04 08:43:50.427,TRIAL_END
2021-11-04 08:43:52.251,TRIALID 197
2021-11-04 08:43:53.753,!V TRIAL_VAR transitions variable
2021-11-04 08:43:54.254,!V TRIAL_VAR stake 5
2021-11-04 08:43:55.164,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:43:56.263,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:43:56.628,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:43:58.265,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:01.251,TRIAL_END
2021-11-04 08:44:02.682,TRIALID 198
2021-11-04 08:44:04.183,!V TRIAL_VAR transitions variable
2021-11-04 08:44:04.685,!V TRIAL_VAR stake 1
2021-11-04 08:44:05.516,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:06.692,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:06.844,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:44:08.693,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:11.682,TRIAL_END
2021-11-04 08:44:13.107,TRIALID 199
2021-11-04 08:44:14.608,!V TRIAL_VAR transitions variable
2021-11-04 08:44:15.110,!V TRIAL_VAR stake 5
2021-11-04 08:44:15.988,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:17.114,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:17.420,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:44:19.116,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:22.107,TRIAL_END
2021-11-04 08:44:23.529,TRIALID 200
2021-11-04 08:44:25.030,!V TRIAL_VAR transitions variable
2021-11-04 08:44:25.531,!V TRIAL_VAR stake 5
2021-11-04 08:44:26.564,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:27.537,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:27.932,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:44:29.538,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:32.529,TRIAL_END
2021-11-04 08:44:34.154,TRIALID 201
2021-11-04 08:44:35.655,!V TRIAL_VAR transitions variable
2021-11-04 08:44:36.156,!V TRIAL_VAR stake 5
2021-11-04 08:44:36.844,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:38.161,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:38.540,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:44:40.163,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:43.154,TRIAL_END
2021-11-04 08:44:44.778,TRIALID 202
2021-11-04 08:44:46.279,!V TRIAL_VAR transitions variable
2021-11-04 08:44:46.781,!V TRIAL_VAR stake 1
2021-11-04 08:44:47.389,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:48.786,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:49.220,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:44:50.789,!E TRIAL_EVENT_VAR reward
2021-11-04 08:44:53.778,TRIAL_END
2021-11-04 08:44:55.406,TRIALID 203
2021-11-04 08:44:56.907,!V TRIAL_VAR transitions variable
2021-11-04 08:44:57.409,!V TRIAL_VAR stake 1
2021-11-04 08:44:58.277,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:44:59.414,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:44:59.951,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:01.415,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:04.406,TRIAL_END
2021-11-04 08:45:05.830,TRIALID 204
2021-11-04 08:45:07.331,!V TRIAL_VAR transitions variable
2021-11-04 08:45:07.832,!V TRIAL_VAR stake 5
2021-11-04 08:45:08.621,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:45:09.836,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:45:10.269,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:11.837,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:14.830,TRIAL_END
2021-11-04 08:45:15.648,TRIALID 205
2021-11-04 08:45:17.149,!V TRIAL_VAR transitions variable
2021-11-04 08:45:17.650,!V TRIAL_VAR stake 1
2021-11-04 08:45:18.733,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:45:19.655,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:45:20.365,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:21.657,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:24.648,TRIAL_END
2021-11-04 08:45:25.870,TRIALID 206
2021-11-04 08:45:27.371,!V TRIAL_VAR transitions variable
2021-11-04 08:45:27.873,!V TRIAL_VAR stake 1
2021-11-04 08:45:28.845,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:45:29.877,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:45:30.365,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:31.878,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:34.870,TRIAL_END
2021-11-04 08:45:36.294,TRIALID 207
2021-11-04 08:45:37.796,!V TRIAL_VAR transitions variable
2021-11-04 08:45:38.298,!V TRIAL_VAR stake 5
2021-11-04 08:45:39.197,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:45:40.302,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:45:40.868,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:42.304,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:45.294,TRIAL_END
2021-11-04 08:45:47.119,TRIALID 208
2021-11-04 08:45:48.620,!V TRIAL_VAR transitions variable
2021-11-04 08:45:49.121,!V TRIAL_VAR stake 5
2021-11-04 08:45:49.997,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:45:51.127,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:45:51.485,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:45:53.128,!E TRIAL_EVENT_VAR reward
2021-11-04 08:45:56.119,TRIAL_END
2021-11-04 08:45:57.744,TRIALID 209
2021-11-04 08:45:59.246,!V TRIAL_VAR transitions variable
2021-11-04 08:45:59.747,!V TRIAL_VAR stake 5
2021-11-04 08:46:00.957,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:01.754,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:02.205,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:03.754,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:06.744,TRIAL_END
2021-11-04 08:46:08.174,TRIALID 210
2021-11-04 08:46:09.675,!V TRIAL_VAR transitions variable
2021-11-04 08:46:10.176,!V TRIAL_VAR stake 5
2021-11-04 08:46:11.420,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:12.183,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:12.621,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:14.184,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:17.174,TRIAL_END
2021-11-04 08:46:18.600,TRIALID 211
2021-11-04 08:46:20.101,!V TRIAL_VAR transitions variable
2021-11-04 08:46:20.603,!V TRIAL_VAR stake 1
2021-11-04 08:46:21.372,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:22.609,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:22.716,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:24.611,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:27.600,TRIAL_END
2021-11-04 08:46:28.622,TRIALID 212
2021-11-04 08:46:30.123,!V TRIAL_VAR transitions variable
2021-11-04 08:46:30.624,!V TRIAL_VAR stake 5
2021-11-04 08:46:31.420,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:32.629,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:32.736,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:34.632,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:37.622,TRIAL_END
2021-11-04 08:46:38.645,TRIALID 213
2021-11-04 08:46:40.147,!V TRIAL_VAR transitions variable
2021-11-04 08:46:40.647,!V TRIAL_VAR stake 5
2021-11-04 08:46:42.093,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:42.652,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:42.684,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:44.654,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:47.645,TRIAL_END
2021-11-04 08:46:48.264,TRIALID 214
2021-11-04 08:46:49.764,!V TRIAL_VAR transitions variable
2021-11-04 08:46:50.266,!V TRIAL_VAR stake 1
2021-11-04 08:46:51.261,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:46:52.271,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:46:52.749,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:46:54.272,!E TRIAL_EVENT_VAR reward
2021-11-04 08:46:57.264,TRIAL_END
2021-11-04 08:46:57.480,TRIALID 215
2021-11-04 08:46:58.981,!V TRIAL_VAR transitions variable
2021-11-04 08:46:59.482,!V TRIAL_VAR stake 1
2021-11-04 08:47:00.692,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:01.489,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:01.836,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:03.491,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:06.480,TRIAL_END
2021-11-04 08:47:06.697,TRIALID 216
2021-11-04 08:47:08.199,!V TRIAL_VAR transitions variable
2021-11-04 08:47:08.700,!V TRIAL_VAR stake 1
2021-11-04 08:47:09.460,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:10.705,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:11.020,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:12.706,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:15.697,TRIAL_END
2021-11-04 08:47:16.518,TRIALID 217
2021-11-04 08:47:18.019,!V TRIAL_VAR transitions variable
2021-11-04 08:47:18.520,!V TRIAL_VAR stake 1
2021-11-04 08:47:19.325,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:20.528,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:20.908,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:22.528,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:25.518,TRIAL_END
2021-11-04 08:47:26.540,TRIALID 218
2021-11-04 08:47:28.041,!V TRIAL_VAR transitions variable
2021-11-04 08:47:28.542,!V TRIAL_VAR stake 1
2021-11-04 08:47:29.524,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:30.547,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:31.020,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:32.550,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:35.540,TRIAL_END
2021-11-04 08:47:36.765,TRIALID 219
2021-11-04 08:47:38.266,!V TRIAL_VAR transitions variable
2021-11-04 08:47:38.768,!V TRIAL_VAR stake 5
2021-11-04 08:47:39.980,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:40.774,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:41.484,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:42.776,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:45.765,TRIAL_END
2021-11-04 08:47:47.590,TRIALID 220
2021-11-04 08:47:49.092,!V TRIAL_VAR transitions variable
2021-11-04 08:47:49.594,!V TRIAL_VAR stake 5
2021-11-04 08:47:50.348,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:47:51.601,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:47:51.876,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:47:53.604,!E TRIAL_EVENT_VAR reward
2021-11-04 08:47:56.590,TRIAL_END
2021-11-04 08:47:58.022,TRIALID 221
2021-11-04 08:47:59.523,!V TRIAL_VAR transitions variable
2021-11-04 08:48:00.025,!V TRIAL_VAR stake 5
2021-11-04 08:48:01.092,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:48:02.030,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:48:02.396,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:48:04.032,!E TRIAL_EVENT_VAR reward
2021-11-04 08:48:07.022,TRIAL_END
2021-11-04 08:48:08.249,TRIALID 222
2021-11-04 08:48:09.751,!V TRIAL_VAR transitions variable
2021-11-04 08:48:10.252,!V TRIAL_VAR stake 1
2021-11-04 08:48:11.052,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:48:12.256,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:48:12.596,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:48:14.257,!E TRIAL_EVENT_VAR reward
2021-11-04 08:48:17.249,TRIAL_END
2021-11-04 08:48:58.162,TRIALID 223
2021-11-04 08:48:59.663,!V TRIAL_VAR transitions stable
2021-11-04 08:49:00.165,!V TRIAL_VAR stake 1
2021-11-04 08:49:01.124,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:49:02.171,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:02.732,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:49:04.172,!E TRIAL_EVENT_VAR reward
2021-11-04 08:49:07.162,TRIAL_END
2021-11-04 08:49:14.290,TRIALID 224
2021-11-04 08:49:15.790,!V TRIAL_VAR transitions stable
2021-11-04 08:49:16.292,!V TRIAL_VAR stake 1
2021-11-04 08:49:17.469,!E TRIAL_EVENT_VAR response_1
2021-11-04 08:49:18.297,!E TRIAL_EVENT_VAR monster_show
2021-11-04 08:49:18.804,!E TRIAL_EVENT_VAR response_2
2021-11-04 08:49:20.299,!E TRIAL_EVENT_VAR reward
2021-11-04 08:49:23.290,TRIAL_END
2021-11-04 08:49:24.712,TRIALID 225
2021-11-04 08:49:26.212,!V TRIAL_VAR transitions stable
2021-11-04 08:49:26.712,!V TRIAL_VAR stake 5
2021-11-04 08:49:27.724,!E TRIAL_EVENT_VAR response_1
